U:0,U:1,U:2,grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8,Points:0,Points:1,Points:2,Point ID
0.364484,6.39984e-08,0,0,-0.000171993,0,0.5475,-0.000235299,0,0,0,0,0.0085,0.001,0,425
0.364484,6.05386e-08,0,0,-0.000173345,0,0.5475,-0.000243063,0,0,0,0,0.00852,0.001,0,426
0.364487,-7.56985e-07,0,0,0.000765844,0,0.5475,2.17845e-05,0,0,0,0,0.01568,0.001,0,784
0.364487,-7.71986e-07,0,0,0.000724021,0,0.5475,4.99598e-06,0,0,0,0,0.01566,0.001,0,783
0.364487,-7.86049e-07,0,0,0.000681265,0,0.5475,-1.20063e-05,0,0,0,0,0.01564,0.001,0,782
0.364487,-7.99148e-07,0,0,0.000637678,0,0.5475,-2.91684e-05,0,0,0,0,0.01562,0.001,0,781
0.364487,-8.11764e-07,0,0,0.000593678,0,0.5475,-4.641e-05,0,0,0,0,0.0156,0.001,0,780
0.364487,-8.22895e-07,0,0,0.000548611,0,0.5475,-6.38141e-05,0,0,0,0,0.01558,0.001,0,779
0.364487,-8.33519e-07,0,0,0.000503252,0,0.5475,-8.12436e-05,0,0,0,0,0.01556,0.001,0,778
0.364486,4.01094e-07,0,0,8.658e-05,0,0.5475,-0.000446647,0,0,0,0,0.0134,0.001,0,670
0.364487,-8.51714e-07,0,0,0.000410907,0,0.5475,-0.000116198,0,0,0,0,0.01552,0.001,0,776
0.364487,-8.43131e-07,0,0,0.000457308,0,0.5475,-9.87234e-05,0,0,0,0,0.01554,0.001,0,777
0.364485,-9.07788e-08,0,0,0.000249251,0,0.5475,-0.000293733,0,0,0,0,0.0101,0.001,0,505
0.364485,-8.56761e-08,0,0,0.00025572,0,0.5475,-0.000283107,0,0,0,0,0.01012,0.001,0,506
0.364485,-8.05081e-08,0,0,0.000261787,0,0.5475,-0.000272501,0,0,0,0,0.01014,0.001,0,507
0.364485,-7.52094e-08,0,0,0.000267049,0,0.5475,-0.000261936,0,0,0,0,0.01016,0.001,0,508
0.364485,-6.98075e-08,0,0,0.000271485,0,0.5475,-0.000251457,0,0,0,0,0.01018,0.001,0,509
0.364485,-6.43543e-08,0,0,0.000275509,0,0.5475,-0.000241022,0,0,0,0,0.0102,0.001,0,510
0.364485,-5.87874e-08,0,0,0.000278277,0,0.5475,-0.000230783,0,0,0,0,0.01022,0.001,0,511
0.364485,-5.31967e-08,0,0,0.000280626,0,0.5475,-0.000220632,0,0,0,0,0.01024,0.001,0,512
0.364485,-4.75585e-08,0,0,0.000282135,0,0.5475,-0.000210654,0,0,0,0,0.01026,0.001,0,513
0.364487,-8.66285e-07,0,0,0.000317163,0,0.5475,-0.00015105,0,0,0,0,0.01548,0.001,0,774
0.364487,-8.59781e-07,0,0,0.000364279,0,0.5475,-0.000133669,0,0,0,0,0.0155,0.001,0,775
0.364485,-4.19008e-08,0,0,0.000282813,0,0.5475,-0.000200894,0,0,0,0,0.01028,0.001,0,514
0.364485,-3.62334e-08,0,0,0.000283076,0,0.5475,-0.000191243,0,0,0,0,0.0103,0.001,0,515
0.364485,-3.0578e-08,0,0,0.000282119,0,0.5475,-0.00018198,0,0,0,0,0.01032,0.001,0,516
0.364485,-2.49397e-08,0,0,0.00028077,0,0.5475,-0.000172866,0,0,0,0,0.01034,0.001,0,517
0.364485,-1.93361e-08,0,0,0.000278636,0,0.5475,-0.000164048,0,0,0,0,0.01036,0.001,0,518
0.364485,-1.37926e-08,0,0,0.000275757,0,0.5475,-0.000155565,0,0,0,0,0.01038,0.001,0,519
0.364485,-8.27909e-09,0,0,0.000272504,0,0.5475,-0.000147249,0,0,0,0,0.0104,0.001,0,520
0.364485,-2.8922e-09,0,0,0.0002682,0,0.5475,-0.000139488,0,0,0,0,0.01042,0.001,0,521
0.364485,2.44094e-09,0,0,0.000263571,0,0.5475,-0.000131928,0,0,0,0,0.01044,0.001,0,522
0.364485,7.66729e-09,0,0,0.000258293,0,0.5475,-0.000124767,0,0,0,0,0.01046,0.001,0,523
0.364485,1.27661e-08,0,0,0.000252425,0,0.5475,-0.000118034,0,0,0,0,0.01048,0.001,0,524
0.364487,-8.77189e-07,0,0,0.000222558,0,0.5475,-0.000185573,0,0,0,0,0.01544,0.001,0,772
0.364487,-8.72263e-07,0,0,0.000269954,0,0.5475,-0.000168372,0,0,0,0,0.01546,0.001,0,773
0.364485,1.78012e-08,0,0,0.000246261,0,0.5475,-0.000111514,0,0,0,0,0.0105,0.001,0,525
0.364485,2.26166e-08,0,0,0.000239305,0,0.5475,-0.000105672,0,0,0,0,0.01052,0.001,0,526
0.364485,2.73507e-08,0,0,0.000232118,0,0.5475,-0.000100063,0,0,0,0,0.01054,0.001,0,527
0.364485,3.19217e-08,0,0,0.000224471,0,0.5475,-9.49243e-05,0,0,0,0,0.01056,0.001,0,528
0.364485,3.6316e-08,0,0,0.000216434,0,0.5475,-9.02699e-05,0,0,0,0,0.01058,0.001,0,529
0.364485,4.06217e-08,0,0,0.000208203,0,0.5475,-8.58578e-05,0,0,0,0,0.0106,0.001,0,530
0.364485,4.46442e-08,0,0,0.0001995,0,0.5475,-8.21901e-05,0,0,0,0,0.01062,0.001,0,531
0.364485,4.85676e-08,0,0,0.000190678,0,0.5475,-7.87728e-05,0,0,0,0,0.01064,0.001,0,532
0.364485,5.22931e-08,0,0,0.000181617,0,0.5475,-7.58562e-05,0,0,0,0,0.01066,0.001,0,533
0.364485,5.58137e-08,0,0,0.000172395,0,0.5475,-7.34435e-05,0,0,0,0,0.01068,0.001,0,534
0.364485,5.92321e-08,0,0,0.000163092,0,0.5475,-7.12824e-05,0,0,0,0,0.0107,0.001,0,535
0.364485,6.23374e-08,0,0,0.000153662,0,0.5475,-6.98736e-05,0,0,0,0,0.01072,0.001,0,536
0.364485,6.53376e-08,0,0,0.000144227,0,0.5475,-6.87113e-05,0,0,0,0,0.01074,0.001,0,537
0.364487,-8.86166e-07,0,0,8.03039e-05,0,0.5475,-0.000236162,0,0,0,0,0.01538,0.001,0,769
0.364487,-8.84404e-07,0,0,0.000127643,0,0.5475,-0.000219547,0,0,0,0,0.0154,0.001,0,770
0.364487,-8.81061e-07,0,0,0.000175114,0,0.5475,-0.000202602,0,0,0,0,0.01542,0.001,0,771
0.364485,6.81274e-08,0,0,0.000134784,0,0.5475,-6.80419e-05,0,0,0,0,0.01076,0.001,0,538
0.364485,7.07077e-08,0,0,0.000125406,0,0.5475,-6.78557e-05,0,0,0,0,0.01078,0.001,0,539
0.364485,7.31833e-08,0,0,0.000116061,0,0.5475,-6.7911e-05,0,0,0,0,0.0108,0.001,0,540
0.364485,7.53501e-08,0,0,0.000106918,0,0.5475,-6.86701e-05,0,0,0,0,0.01082,0.001,0,541
0.364562,1.47559e-05,0,-0.0795,-0.0491161,0,0.53175,0.0793535,0,0,0,0,0.00478,0.001,0,239
0.364555,3.08879e-05,0,0.18075,-0.0552546,0,0.4755,-0.183109,0,0,0,0,0.00448,0.001,0,224
0.364564,1.57461e-05,0,-0.0712499,-0.0500636,0,0.52725,0.0715282,0,0,0,0,0.00476,0.001,0,238
0.364565,1.67571e-05,0,-0.0599998,-0.0509445,0,0.52275,0.0625428,0,0,0,0,0.00474,0.001,0,237
0.364559,2.97806e-05,0,0.15375,-0.0554962,0,0.48,-0.153181,0,0,0,0,0.0045,0.001,0,225
0.364566,1.77864e-05,0,-0.0487501,-0.0517516,0,0.51975,0.0522772,0,0,0,0,0.00472,0.001,0,236
0.364567,1.8825e-05,0,-0.0375,-0.0525218,0,0.5175,0.0413711,0,0,0,0,0.0047,0.001,0,235
0.364568,1.98873e-05,0,-0.0285,-0.0531711,0,0.51525,0.0283555,0,0,0,0,0.00468,0.001,0,234
0.364561,2.8668e-05,0,0.13125,-0.0555748,0,0.48225,-0.126597,0,0,0,0,0.00452,0.001,0,226
0.364568,2.09561e-05,0,-0.0180001,-0.0537771,0,0.513,0.0145721,0,0,0,0,0.00466,0.001,0,233
0.364568,2.2038e-05,0,-0.00449987,-0.0542964,0,0.51075,-0.000747743,0,0,0,0,0.00464,0.001,0,232
0.364568,2.31299e-05,0,0.0135004,-0.054723,0,0.5085,-0.0177373,0,0,0,0,0.00462,0.001,0,231
0.364568,2.42268e-05,0,0.03375,-0.0551032,0,0.50625,-0.0355612,0,0,0,0,0.0046,0.001,0,230
0.364564,2.75555e-05,0,0.108,-0.0556003,0,0.486,-0.101057,0,0,0,0,0.00454,0.001,0,227
0.364567,2.5334e-05,0,0.0585001,-0.055337,0,0.4995,-0.056096,0,0,0,0,0.00458,0.001,0,229
0.364566,2.6443e-05,0,0.0832502,-0.0555197,0,0.49275,-0.0776037,0,0,0,0,0.00456,0.001,0,228
